tweetText,Sentiment
best video yet _lives_matter …,1
coronavirus crisis means we have no choice but to fight back sign up and get involved,0
attn pp read the following tweet& cooperate with govt to defeat covid 19 together may allaha creat harmony of thought in all provinces …,1
man this whole corona virus thing is just doing wonders for my anxiety haha anyway day 2 has started production and seriously these 2 again what could be happening this time pic twitter com/oxskslefe2,0
"a chinese doctor tried to warn people about coronavirus but the government tried to silence him by having him investigated by the police who told him ""we hope you can calm down and reflect on your behavior”",0
( ) enjoying the swimming pool during the lockdown ー19 _19india,1
we proudly activated from home from mid march and managed all operation smoothly we even had more time to development team focus and online productive meetings will not stop us …,1
throwback to last year vacation on this day hey corona please go away~ _places … …,1
i am missing having butter chicken with my chilled beer beer_mug wht i am doing in lockdown having lays with feni zany_face,0
yes during lockdown its worth to watch acting of all characters are awesome and story is also good direction is also nice and casting is to good smiling_face_with_heart-eyes,1
breaking in unesco declares indian lockdown as the best lockdown in the world tabligi jamaat nominated for the prestigious nobel peace prize for their nizamuddin chapter proud to be an indian,1
the gop are the gop sen ron johnson (wis ) and other conservatives are concerned that if the government provides too much coronavirus relief it will make people lazy via,0
ー19 can not stop who are physically strong with good immune and strong will power like indian jawan,1
does corona virus kill your wife and blame it on an illegal alien worker asking for a friend,0
number of coronavirus cases in maharashtra rises to 335 increase of 33 since monday night health officials,1
i really hope this tweet ages well but it is kind of fun to see the hyped up panic of the coronavirus play out in real time if in fact it is as bad as predicted i feel like the hysteria of climate change still allows people to take cover because doomsday is so far away,0
i was thinking about something after reading all these articles about the coronavirus i believe i might of had it back in november i was absolutely sick for 2 straight months i went to the doctor and got tested for everything under the sun but came negative for everything pt1,0
hope our quarantine centre of covid 19 in jhelum is functional well and not as near the expo centre in lahore near johar town ● good u hv 3 m followers but yet we got to do more ●best of luck,1
sano paila is playing an important role by responding in a multi pronged manner to best serve the needs of the most vulnerable during the coronavirus pandemic we are pleased to share with you the major highlights of our response so far pic twitter com/9x5xfonm6m,1
wher are the idiots amid lockdown 'mafia' clears trees builds hutments at aarey colony news …,0
lockdown 5 is like that part of a video game where you know you are losing it so you continue anyway,0
key takeaway here is coronavirus spreading in the prison system,0
which one called the coronavirus a hoax,0
i understand if pkp extended after 14th april but still kind of sad i did not get to celebrate ramadan with my family well as long as covid19 situation gets better then i'll have to abide,0
lockdown achievement pic twitter com/p4qqav879c,0
heavy_minus_sign heavy_minus_sign play_button ︎ follow ( ) play_button ︎ follow ( ) heavy_minus_sign heavy_minus_sign …,0
yup but they are using it as an excuse to not lockdown mine is short term pain long term gain,0
without test but clapping beating thaali lighting candles will chase corona winking_face_with_tongue face_with_tears_of_joy,1
_19 coffee hot_beverage,1
coronavirus bout to ruin the playoffs can that shit wait till like hockey season dont nobody care about that shit,0
challenge has been accepted thanks for the 1 day 1 voice over challenge studio_microphone smiling_face_with_smiling_eyes,1
we need this kind of youth 15 year old asks pm modi to order all religious trusts to donate 80% of 'god's wealth' to fight covid 19 … via,1
india registers biggest single day spike of 8 392 cases total tally rises to 1 90 535 death toll climbs to 5 394 /d1rz3fl6cc,0
my new drawing _mepic twitter com/vjbtccnhfo,1
anybody else feel like lied about being negative for coronavirus,0
please close my account am not home and you still charging me all this ridiculous amount the last time i was at your branch u promised to sort this please close my account,0
when entire nation is fighting corona our govt is still busy stripping us …,0
bravery is not the absence of fear but action in the face of fear we salute the heroes who are keeping our communities safe & pray that they keep themselves safe installed corona shield at hussainialam ps designed by & gifted by rbjaju family /guv8ka6siv – at hussaini alam,0
supply chain distortion of farm produce owing to the lockdown over covid 19 has hurt both farmers and consumers in despair farmers destroying their own crop courtesy the hindu,0
coronavirus and the dangers of denial via,0
set a time to spend with your child so that both of you can look forward to this have fun by exploring new activities,1
over & above a death committee has been constituted by to manipulate the number of death from corona by attributing the cause to previous ailments of the patients #वाह_रे_केजरीवाल_कोरोंना_हो_रहा_हे_बेलगाम …,0
i know the corona virus is real but the panic that is causing is crazy,0
great to see the special towing services by to in the event of covid 19 pic twitter com/pj2ysgr8hj,1
but they will never give him credit and i have a sad feeling that once dems stop being afraid of the corona virus they will quickly forget and return to their previous delusions,0
rest in peace celebrated music composer of the duo sajid wajid passes away at 42 he was suffering from sirpic twitter com/r7g5gpx8r7,0
i called them they said they will help us thank you so much sir,1
rapid shutdowns in cities and states to stem the coronavirus have thrown restaurants across the country into sudden and complete disarray revenue dried up abruptly workers faced mass layoffs and restaurant executives tried to manage the resulting chaos,0
you know what i hate more than covid 19 carole baskin,0
i am now an ambassador i am responsible to protect myself and my community from 19 i challenge (tag 3 friends/family) to take the course pic twitter com/rnlujm7pla,1
interesting to see folks in have secure jobs there are other set of privileged set of people with great salaries healthcare benefits and entitlements engaged in amazing priorities wonder impacts them,1
since the coronavirus is not as bad as swine flu let us watch the scumbags stall it and reveal who they really are,0
so the dine in part in restaurants and bars here have been closed until further notice because of the coronavirus,0
karyakartas of abvp have been working round the clock to help students stuck during the lockdown so far thousands of northeast students have been helped by abvp this is what hon'ble chief minister of manipur shri ji has to say about abvp's work,0
exactly do not be patient,0
dr tauseef the doctor who got infected with covid 19 in kgmu gave his plasma for to help in the treatment of corona pts proud of you doctor,1
… our new lockdown special corona song is going viral here's the link to the video …,1
i really hope i get corona virus lol deadass,0
that is it coronavirus has got to go,0
bangkok post headlines on wednesday diamond_suit govt talks up b1 9tn aid diamond_suit virus cases fall for 2nd day running diamond_suit loss of taste smell 'early symptom of infection' #โควิด19,0
this is worse than coronavirus hiv and cancer combined,0
watching my child put on a mask before stepping into school this morning was the first time i felt the icy fingers of fear grip my heart home based learning starts on wednesday in,0
okay let us say they both misspoke however biden sounding like he is endorsing trump is nowhere near as irresponsible as the president sounding like he is saying coronavirus is a hoax a lot of his supporters are in the target age range where the virus can be deadly,0
is god fearing gentleman but to crush in maharashtra we need a rough and tough knight like who visits hotspots of day and night …,0
sindh govt is fighting with corona for safety of people and federal govt is fighting with sindh govt for face saving,0
staying sane after this continuous lckdwn 1 2&3 i thnk i may nt b abl to stay sane and nrml till corona dies for forever it may b dat home stay & socially distancing urslf can keep u safe of a most hated virus but not refreshing ur head with outdoor activity will obvsly kill u weary_face,0
pic 1 when a covid warriors family asks for help a day later they realise kejriwal will not help them pic 2 when a so called journalist asks for haircut kejriwal tweets for her seperately priorities of the 'aam aadmi' cm /ogoqqsazwg – at karawal nagar chowk,0
it is ridiculous everyone in america cannot easily get testing out healthcare system is trash,0
could coronavirus end china's grip on global manufacturing,0
the coronavirus is just the flu with some bop in it,0
after the corona helmet & horse now its corona painting time …,1
cleveland apl is reducing adoption fees to clear out shelters in midst of coronavirus threat,0
all 50 states have coronavirus this is an insane tweet completely racist out of touch and serves no purpose twitter com/mq0whpgqve,0
brighten the world with lively smile #แจกความสดใส wonderland …,1
trump is lying show us the test results and we will see if trump has tampered with the coronavirus test results i sure he has something,0
my mom just told me someone straight up stole her grocery cart at bj's after she paid for it this is what the is doing to people,0
we compiled a list of south orange county events disrupted by concerns this page will be updated as we learn of changes,0
excellent example of local small business in restaurant bingo order for take out and support local family businesses during shut down twitter com/c2mr65ky8f,0
damn i wish people cared about the opioid crisis as much as they do they corona virus,0
faridabad,1
‍ 18 nations including usa and uk wants narender modi as leader for task force for corona what a proud moment for india believe in him and india will win please support,1
perspective through this lockdown,1
business insight how technology is changing the world during covid 19 thanking,1
it upsets me that he has coronavirus because i often imagine him spitting in my mouth,0
orange lab coats ward off coronavirus do not they,0
officially ipoh kinta lockdown,1
coronavirus block their ear ni bunch of immature pple,0
i'm just counting down till some of these cities go full martial law or issue a stay at home order because at this point it is not a matter of if but when,0
cuz they fucking foolish lmfaooo corona virus dont give you the runs bro pic twitter com/hzfr7drumc,0
me and the squad running to the barbershop after the lockdown,0
how to beat the corona virus stay at home and chill,0
coronavirus prophecies of plagues and pestilence are we living in the end times,0
our life before covid we will get through this folded_hands_light_skin_tone red_heart united arab emirates,1
trump's dangerously effective coronavirus propaganda,0
unfortunately covid19 has given rise to another pandemic infodemic god save us from these irresponsible twitterati,0
liars trump the chief liar among them google is not building a website to direct people where to go to be tested for coronavirus just tell us the truth,0
his death was not b'coz of corona bro it was kidney failure …,0
"just watched ""rosie"" on written by roddy doyle it makes for such sad and so awful to think realistic viewing the fears we all have around the must be so much worse when you do not have a roof over your head",0
the greatness of indian & is even supporters are not seen supporting fr last some days after kejriwal did a biggest mistakes in the testing times of the country of nation is above the politics for all of us …,0
govt moving quickly on attracting foreign investment in manufacturing should help drive mfg in india and provide much needed jobs to economy as we enter the post covid world …,0
several eminent personalities have come up to extend financial aid to the government by contributing to pm cares fund on pm modi's appeal to battle covid 19 via namo app,0
are you kidding me can we not have a normal direct already this wait is worse than the coronavirus,0
back in my day there used to be so much toilet paper that people used to string it up in the trees of their enemies,0
cherry blossom winking_face,1
first that he will not get tested even though he was exposed to the corona virus then by the end he will be getting tested and also something about a national emergency,0
one thing covid 19 has made me realise the value of family life is so much more than the 9 5 you do everyday sure money is great a loving caring and supportive family priceless we have pretty much done… …,1
overly hyped mass hysteria like this is the reason they never let us see the aliens,0
starting tuesday will be closed through april 27 due to coronavirus concerns boston mayor announced at a press conference friday night,0
sir seriously this govt is giving false data on covid 19 many news are across india that bjp govt hides the original data,0
together we can help stop the spread of coronavirus learn ways to protect yourself and others at _distancing,1
old days will not return it is corona time,0
"""ignorance"" is a sign of calamities yet to come the looming threat of ""modi madness"" would push india into a great disaster",0
wrong it is a conglomeration of uncertainty of the coronavirus gdp growth global growth and your gross incompetence to rationally grasp reality fake news is when you called the coronavirus a hoax,0
hon'minister as you would know many businesses that are sme's & professionals can only go by for 15 days with their savings extension of hard lockdown keeps people 4m earning cannot donate cannot help pay bills/debts staff hired hurts the most go for soft lockdown plz,0
new coronavirus losing potency top italian doctor says …,0
no excuses please of my lockdown countdown … …,1
fact is the is worse in some parts of the world than others not all panic sell $btc as we face a likely global recession the longer this pause goes and the halving 55 days away folks in this space from og's to newbs are about to learn a lot about $btc we all are,0
good job sir but what about those people who stuck in goa by lockdown will your govt planning about to send them back their home,0
lockdown 2 0 indo uk exchange citizens responsibility duty and scientific temper is of paramount importance,0
yahan hindu muslim chal raha hai aur wahan blacks & whites no wonder corona won the war because we all are a bunch of losers who could not find peace amongst ourselves,0
thanks to sahara foundation to certified me as a corona warriors /8nawhgshev,1
domicile order an ‘ill timed causal attempt' by goi ‘demands order be put in abeyance till covid pandemic is over' …,0
the coronavirus mass hysteria makes me giggle and that is on being a desensitized generation,0
*special offer* hurry up online booking open for models to get the best offer book before ends and get the amazing * wrist watch *exchange scheme *benefits upto 8500/ on paytm *govt…,1
lahore coronavirus situation from bad to worse twitter com/cjmvzuynma,0
coronavirus oi social distancing oi why still hug hug hah jk,1
911 corona w9lt'hum le 2018 wayy bmouut loudly_crying_face loudly_crying_face face_with_tears_of_joy woman_facepalming_light_skin_tone,0
corona virus was not around until they locked up melly btw jus sayin,0
good tk u let us win the war against corona,1
chocolate chip cookie cake recipe now in my highlights takes about 1 1 5 hours for this beautiful piece to be ready what have you been doing to keep yourself busy in the period … …,1
ji i live in c4c block we have found 2 corona positive case since yesterday heard people talking about no beds and faced challenges for testing would request you to meet or call the family so that these rumours go away,0
excellent and thankyou to chinese government for great help to russia to fight covid 19 together,1
congratulations to and on getting married during lockdown and announcing their pregnancy __bollybuzz pic twitter com/o4mast9yci,1
a salary delayed is a salary denied pay your dues Bahrain dread it run from it destiny still arrives nothing is good born from lies & greatness is not what you think,0
"that is it since folks are mad about it being called ""the chinese virus"" the coronavirus will now henceforth be known as the beijing boogaloo",0
omg i just watched contagion that is some scary shit it is all about coronavirus basically they just is not have a name for it,0
student organization spade condoles the death of great music composer director singer and a great personality wajid khan of the sajid wajid duo breathed his last during the wee hours on june 1 he lost his life fighting novel coronavirus at the age of 42 in mumbai twitter com/hsmlwhhy8t,0
trump blocked aggressive coronavirus testing because he worried it would hurt his reelection,0
pic credit poetry topic sharif,0
coronavirus was killing people before impeachment *began* but yes it is all about the narcissist in the wh,0
your scientists and researchers deserve more than your players,1
may as well give him coronavirus throw him into a suitcase and leave him in the woods while you are at it get real bro,0
coronavirus will not stop illinois primary as gov pritzker bans groups of 50 or more,0
a part of me is worried about the corona virus but the other part is like “this is not shit ”,0
isay b corona patient samjh k dafan kia gya tha 2 dib bad reports ai and she was suffering from cancer,0
times square in the time of coronavirus so f*ckin surreal 19,0
today coronavirus cases in bangladesh 2300/dead 22 day by day increasing,0
india awakening from 2months lockdown slumber feeling happy …,1
can some pharmacist teach his wife how to make medicine so that within few days she can make us medicine for covid19 …,1
chief minister naveen pattnaik appealed all odisha people to sing *vandeutkaljanani* at *5 30pm on may 30* to encourage covid warriors and show respect to their sacrifice,0
have not got a hug in a while ( listen here u lil shit,0
requesting madam/sir of they will go to jharkhand it is our week point that is unable to provide food to the shelter & is a violation of hmo order of 28 03 2020 so stop them & provide food & them at bhubaneswar itself to stop pic twitter com/vke8ymq618,0
trump on coronavirus fatality rate we are substantialy under 1% this is false you cannot just divide deaths by total cases this is going to end so badly,0
my allergies are fucking me up so bad right now and marquis is the asking around yelling i have the coronavirus somebody come get they mans please,0
i lost my job due covid 19 crisis and million others,0
let not your hearts be troubled,0
things are turbulent in the situation in and the valley cancels may graduation declares emergency orders bars/nightclubs closes no paywall for 's coverage,0
there are many areas where money is available only by doing daily work but due to lockdown and covid19 everything is destroyed now people have no money and they do not have work so that they can survive,0
₹300 crores for statue and ₹120 crores for donald trump visit and now they are asking pm funds from general public for corona _shutup _ने_निकाला_जनता_का_तेल,0
webinar on int'l earth day via zoom on april 22 for joining pl note meeting code looking forward participation ー19,1
as we all know that m p government recently said that there will be no general promotion to the college students we want justice _spreading_corona_virus,0
suggests can use to protect themselves from as facing shortage of you should have used the money on which have been spent on & endless twitter com/ywgmze4sfd,0
despite not a bad gst collection by govt …,0
my habits are really change during this covid pandemic,1
coronavirus has been around too but not this particular strain similar thing happens with flu too (e g the buzz for swine flu) they evolve the flu vaccine is different every year to combat the different iterations and likely strains that are dangerous any given year,0
lockdown 5 0 homemade chicken chaap another day at home saving myself from corona and eating the delicious homemade stuff in these days i knew eating only hom made keeps u healthy and its good for your stomach as… …,1
how they are dealing with in a public facility in portsmouth uk yes that is a coronavirus warning sign torn down and covered in used tissues pic twitter com/df8pwdlk17,0
a very good article from the greater good about the potential ongoing impact covid 19 could have on kids and how adults can help,1
well i can tell to you with all fact and figures best treatment for corona even since last one month trying to analyse where its kind of funny but it have worth to think about it,1
house voted 363 40 on coronavirus relief package free testing for those who lack ins enhanced unemployment benefits additional food aid federal funds for medicaid 14 days paid sick leave 3 months paid family leave 40 republicans voted no someone needs to explain,0
kenya activists fear spike in violence against women during coronavirus,0
pl do not send ur rajdeep sardesai in india today tv live update instead of talking about seriousness of covid 19 he is after finding loopholes of the government this act is diminishing ur goodwill tremandously,0
good morning take a deep breath and everything will be ok in the end and if its not ok and it is not the end ー19 #जयश्रीराम,1
i want tell u i m international medical graduate doctor & have more 400 drs male and female wants to participate in crisis of corona but government does not knows about us the list i created of all these doctors from all over the pak just we want allow the help of our country,0
this is the perfect time to travel to places that is not really stressing the corona fake ass virus lmao before they force everybody to be sheep who wants to take a trip,0
immediately announce a financial relief package including tax cuts and subsidies for the salaried middle class to end our struggles caused by the covid 19 crisis sign the petition via,0
things that do not prevent bottled water milk bread sex cocaine,0
sir entire day my family is looking for help as one of the member is covid positive but gtb and rajiv gandhi emergency and covid unit denied to admit please help as they are dying …,0
public what is the purpose of lockdown 5 0 govt mii chavu meeru chavandi maku anduku public shocks govt rocks,0
so i ask what the hell do airline emissions have to do with coronavirus also student debt and all the collective bargaining perks for unions what yes i am yelling,0
these spring rains will kill people mentally cuz there will be flu and fever and people will think that it is the first stage of covid19,0
islamophobic state will starve you to death coronavirus can wait shame on you is this how your govt in delhi is taking care of patients quarantined tablighi member dies of lack of food medicine in delhi maktoob,0
i've ben seeing a lot of posts about how ee should not worry about corona virus however we should try our best to prevent it from spreading until a vaccine is made,0
love while following distancing norms,1
said the asshat classifying coronavirus meetings fu dude,0
inspite of having beds available bses hospital did'nt admit a 33 year old patient who was _negative & had breathing problems the patient died due to the negligence of the _management should b filled against the management & concerned doctor who denied them,0
trump rightly said modi is not in good mood because of his failures to combat covid 19 & migrants labours problems,0
scientist minal dakhave bhosale gave us the first covid 19 testing kit in india that takes only 2 hours to deliver test results as compared to 6 7 hours that imported testing kits take …,1
i just cannot fathom that people can regress to raw savageness and self preservation rather than ‘look after one another' so quickly in lord of the flies it took a few days at least,0
“he has long stoked fears that foreigners entering the united states bring disease now he may double down on xenophobic suspicions ” said a feb 18 article in the atlantic 18 days after trump issued travel bans intended to obstruct the spread of the coronavirus the atlantic,0
"current peak of bulgarian humour is yelling out ""coronavirus"" when anybody sneezes",0
stay safe during this corona virus crisis be prepared and do not panic and above all prepare to stay inside if u are sick we younger folk might not be in danger but all of us know someone that it might be lethal to,0
food for all an initiative at the time of coronavirus pandemic where we are safe at home with our family there are some people outside working towards our safety and comfort 200 meal boxes to people on streets of byculla pic twitter com/xdyzdc8inf,1
we hosted our first nano event we played the host the guests and the organizers our team at safina banquets is working hard to ensure we are ready to host your next event safely and in style /uh6amgw5qx – at the hub bengaluru,1
the oddest thing ppl are buying bullets and guns for the coronavirus,0
covid 19 health information symptoms fever cough shortness of breath complications pneumonia acute respiratory distress syndrome (ards) kidney failure risk factors age serious underlying medical conditions (e g heart disease diabetes lung disease etc),0
"it is the weather of 'kerbala' due to since 10 days white collared confined at home w/o ration money landlord bullying & electricity bills labours on streets with hammers shovels karbala was over in 10 days but ""the pain does not go away""",1
prince william the same prince who mocked coronavirus ten days ago,0
oh jeez i realized i posted things about the coronavirus and i might get followed,0
"""prana vayu"" proud moment coronavirus iit roorkee develops low cost ventilator education hindustan times",1
wash hands reminder tracker avoid coronavirus covid 19 according to health organizations via,0
iqbal qureshi a liver specialist became the first person in madhya pradesh to donate blood plasma for covid 19 patients let us hail his life saving contribution clapping_hands_light_skin_tone clapping_hands_light_skin_tone clapping_hands_light_skin_tone nation India is proud of you,1
+ wh “president trump does not have the coronavirus” reality “trump got that shit ”,0
we have a cruise ship docked on the coast of northern california with 21 confirmedcases of coronavirus(1000's to be tested) tomorrow it is to dock in oakland i'm in coastal southern california i'm curious not yet worried famous last words,0
i hope i'm just drunk and not sick with coronavirus seeing this outside my window,0
expo centre being turned into a hospital for coronavirus patients is an excellent idea given the circumstances but at the same time it saddens me the book fairs concerts pr events and whatnot — all the good memories associate with the place,1
teachers involved in the fight against coronavirus in odisha seek insurance coverage the deogarh zilla prathamika sikhyaka sangha has demanded the state government to cover the primary teachers who have been… …,0
idk what the government is up to but there is something shady af about this coronavirus hysteria,0
that is possible and truth regarding covid death i believe covid causes death in less than one person infected it will cause it is number of death which cannot be prevented biggest mortality is economy,0
if the coronavirus does not kill me i swear this household will,0
well done sir & sir _consession_rjd _learn_to_congress_party /tnp3bjnjze,1
just some this will go into the history books & talked about forever for an entire generation this is their first crisis their 9/11 regardless of political views let us remain vigilant & kind this is a historic moment treat it as such,0
all those people panic buying toilet roll and hand sanitiser please stock up on condoms so you do not produce any more idiots,0
"corona and bjp are both dangerous one for “tan”and the other for our ""watan""",0
